Taxon,Cluster
38087_1#124_fa,315
37311_1#235_fa,315
36985_1#375_fa,315
36774_1#80_fa,315
36984_2#354_fa,315
36983_2#202_fa,315
36983_1#349_fa,315
36985_2#155_fa,315
36812_1#261_fa,315
36985_1#9_fa,315
36983_2#128_fa,315
36985_2#359_fa,315
36774_1#98_fa,315
36985_2#100_fa,315
36985_2#282_fa,315
37017_1#24_fa,315
36985_2#346_fa,315
37017_1#315_fa,315
36983_1#208_fa,315
36984_2#80_fa,315
36985_1#108_fa,316
46358_2#89_fa,316
46321_2#234_fa,316
36983_2#13_fa,316
36774_1#224_fa,316
37017_1#241_fa,316
48373_1#160_fa,316
38087_1#184_fa,316
37017_2#177_fa,316
36774_2#181_fa,316
46472_2#160_fa,316
37017_2#237_fa,316
37017_1#56_fa,316
36983_1#183_fa,316
37017_1#349_fa,316
36984_2#260_fa,316
36983_2#346_fa,316
36774_2#21_fa,316
36773_2#50_fa,316
36812_1#106_fa,316
36983_1#338_fa,316
36984_2#126_fa,316
38087_1#156_fa,316
36985_2#213_fa,316
38087_1#216_fa,316
36773_2#177_fa,316
36773_2#133_fa,316
36774_2#342_fa,317
36774_2#133_fa,317
36774_2#99_fa,317
36983_1#83_fa,317
37017_1#277_fa,317
36774_2#358_fa,317
36985_2#115_fa,317
36985_2#170_fa,317
36984_2#226_fa,317
37017_1#219_fa,317
36984_2#121_fa,317
36983_2#258_fa,317
37017_1#186_fa,317
36983_2#98_fa,317
37017_1#284_fa,317
5271,317
37017_2#380_fa,317
37017_2#363_fa,317
36983_2#148_fa,317
5418,317
38087_1#377_fa,317
37017_2#137_fa,317
36984_2#171_fa,317
36812_2#96_fa,317
36774_1#163_fa,317
5755,318
5793,318
4215,318
48373_1#278_fa,318
17937,318
5342,318
4790,318
3289,318
36983_1#378_fa,318
46321_2#262_fa,318
4399,318
3382,318
48373_1#359_fa,318
36983_1#123_fa,318
37017_1#288_fa,318
4318,318
4805,318
4311,318
3210,318
5201,318
36773_2#90_fa,318
36812_1#214_fa,318
36812_1#81_fa,318
48373_1#60_fa,318
36812_1#276_fa,318
16537,319
3228,319
48373_1#174_fa,319
16586,319
4553,319
5239,319
4438,319
19470,319
4116,319
4686,319
4692,319
4262,319
3533,319
16596,319
17925,319
4609,319
4647,319
17915,319
5387,319
4541,319
17938,319
48373_1#245_fa,319
5758,319
4688,319
17939,320
3357,320
4752,320
3353,320
48373_1#135_fa,320
48373_1#304_fa,320
48373_1#320_fa,320
48373_1#173_fa,320
48373_1#107_fa,320
48373_1#229_fa,320
15934,320
3389,320
48373_1#246_fa,320
17902,320
18507,320
5787,320
17792,320
3255,320
48373_1#61_fa,320
48373_1#90_fa,320
48373_1#329_fa,320
5604,320
5624,320
15971,320
38087_1#342_fa,321
46321_1#380_fa,321
36774_1#297_fa,321
36773_2#36_fa,321
36773_2#23_fa,321
36774_1#307_fa,321
37017_2#56_fa,321
36812_2#274_fa,321
36774_1#225_fa,321
36774_1#38_fa,321
36774_1#183_fa,321
36774_2#264_fa,321
36773_2#354_fa,321
46358_2#326_fa,321
36983_2#359_fa,321
36984_2#192_fa,321
36812_1#38_fa,321
36985_2#97_fa,321
36985_1#342_fa,321
36774_1#96_fa,321
37017_2#208_fa,321
46358_2#183_fa,321
38087_1#345_fa,322
36773_2#199_fa,322
36985_1#170_fa,322
36774_2#372_fa,322
36982_2#92_fa,322
36773_2#150_fa,322
36985_2#351_fa,322
36983_1#348_fa,322
36774_1#72_fa,322
36984_2#47_fa,322
36982_2#190_fa,322
36774_1#54_fa,322
36773_2#87_fa,322
36983_2#343_fa,322
36982_2#318_fa,322
37017_2#229_fa,322
36812_2#242_fa,322
36773_2#283_fa,322
36773_2#351_fa,322
36983_1#313_fa,322
36984_2#205_fa,322
36985_1#64_fa,322
36984_2#168_fa,323
36774_2#314_fa,323
36983_1#307_fa,323
37017_2#288_fa,323
36985_2#360_fa,323
4806,323
36983_2#107_fa,323
36985_1#106_fa,323
37017_2#193_fa,323
4554,323
38087_1#126_fa,323
36774_1#153_fa,323
36774_1#140_fa,323
3623,323
37017_2#310_fa,323
36984_2#35_fa,323
36983_1#342_fa,323
46321_2#7_fa,323
36985_2#280_fa,323
37017_2#242_fa,323
36982_2#254_fa,323
36983_2#183_fa,323
5242,324
4586,324
4083,324
5390,324
48373_1#89_fa,324
48373_1#212_fa,324
36812_1#338_fa,324
48373_1#259_fa,324
16633,324
36812_1#269_fa,324
15963,324
36812_1#32_fa,324
3640,324
19300,324
36812_1#34_fa,324
4243,324
48373_1#262_fa,324
48373_1#274_fa,324
37017_2#112_fa,324
36774_2#236_fa,324
16582,324
37017_2#45_fa,324
36774_1#375_fa,325
46358_2#120_fa,325
3362,325
37311_1#197_fa,325
19498,325
36983_1#277_fa,325
46321_1#318_fa,325
36812_2#122_fa,325
4677,325
36773_2#28_fa,325
5810,325
46472_2#88_fa,325
36983_1#132_fa,325
46358_2#180_fa,325
38087_1#221_fa,325
36812_2#222_fa,325
19501,325
36812_1#188_fa,325
19489,325
36774_1#184_fa,325
36774_2#309_fa,325
46472_2#122_fa,326
48373_1#185_fa,326
37017_2#174_fa,326
36983_1#194_fa,326
36982_2#32_fa,326
36985_2#109_fa,326
19484,326
37017_2#60_fa,326
48373_1#67_fa,326
38087_1#312_fa,326
36774_2#325_fa,326
48373_1#286_fa,326
36983_1#197_fa,326
46358_2#174_fa,326
48373_1#87_fa,326
38087_1#214_fa,326
48373_1#285_fa,326
36985_2#74_fa,326
37017_2#198_fa,326
36773_2#279_fa,326
36774_1#306_fa,326
46321_1#186_fa,327
37311_1#271_fa,327
19539,327
36985_1#294_fa,327
38087_1#277_fa,327
37311_1#73_fa,327
46358_2#369_fa,327
36985_1#154_fa,327
36983_2#31_fa,327
37311_1#237_fa,327
36983_2#261_fa,327
38087_1#311_fa,327
19544,327
37017_2#336_fa,327
38087_1#283_fa,327
46321_2#249_fa,327
37311_1#259_fa,327
46358_2#171_fa,327
17825,327
36984_2#378_fa,327
46472_2#338_fa,327
36985_1#207_fa,328
36812_1#85_fa,328
5782,328
36985_2#302_fa,328
19504,328
36985_2#369_fa,328
17842,328
17933,328
4478,328
17956,328
36985_1#51_fa,328
15907,328
3892,328
36985_1#259_fa,328
3854,328
36774_1#47_fa,328
4006,328
5176,328
5620,328
36774_1#78_fa,328
4840,328
36982_2#154_fa,329
36984_2#231_fa,329
37017_2#349_fa,329
36812_1#37_fa,329
36774_1#121_fa,329
36774_1#127_fa,329
36812_1#19_fa,329
36774_2#238_fa,329
46472_2#368_fa,329
46358_2#309_fa,329
36983_2#145_fa,329
36812_1#186_fa,329
36983_2#195_fa,329
36983_1#218_fa,329
36985_2#316_fa,329
36983_2#177_fa,329
36774_2#337_fa,329
36774_2#365_fa,329
36774_2#123_fa,329
36774_2#41_fa,329
36774_2#219_fa,330
36774_2#333_fa,330
36985_2#325_fa,330
36812_1#40_fa,330
36812_2#211_fa,330
36812_1#298_fa,330
36773_2#251_fa,330
36812_1#147_fa,330
36985_2#121_fa,330
36983_1#255_fa,330
37017_2#318_fa,330
36773_2#312_fa,330
36985_2#275_fa,330
36774_1#193_fa,330
38087_1#24_fa,330
36983_2#96_fa,330
36985_1#167_fa,330
36812_1#350_fa,330
36985_2#35_fa,330
36984_2#29_fa,330
36985_1#143_fa,331
36984_2#148_fa,331
36985_2#247_fa,331
36773_2#216_fa,331
36985_1#57_fa,331
36773_2#309_fa,331
36812_2#118_fa,331
36985_2#173_fa,331
36773_2#152_fa,331
36983_1#105_fa,331
36985_1#371_fa,331
36774_2#263_fa,331
38087_1#114_fa,331
36983_1#58_fa,331
36774_1#384_fa,331
36774_1#186_fa,331
36985_2#48_fa,331
37017_2#178_fa,331
36984_2#136_fa,331
36774_1#29_fa,331
36774_1#27_fa,332
36985_2#323_fa,332
37017_2#130_fa,332
36774_1#233_fa,332
36985_1#205_fa,332
36774_2#235_fa,332
36984_2#128_fa,332
36812_2#30_fa,332
36774_1#381_fa,332
36773_2#322_fa,332
37017_2#225_fa,332
36985_1#383_fa,332
37017_2#376_fa,332
36985_2#332_fa,332
36774_2#368_fa,332
36984_2#284_fa,332
36984_2#48_fa,332
37017_2#83_fa,332
36774_1#359_fa,332
36773_2#136_fa,332
5610,333
36774_1#373_fa,333
3446,333
4643,333
4798,333
17980,333
16630,333
5448,333
3521,333
4366,333
3488,333
19547,333
5786,333
15961,333
17952,333
4189,333
4388,333
4408,333
4342,333
3489,333
37017_2#103_fa,334
36774_1#283_fa,334
36812_1#153_fa,334
36985_1#180_fa,334
36774_2#179_fa,334
36984_2#152_fa,334
46358_2#20_fa,334
36983_2#299_fa,334
36983_1#293_fa,334
46358_2#6_fa,334
37311_1#161_fa,334
38087_1#319_fa,334
36774_1#205_fa,334
36774_1#166_fa,334
36983_2#322_fa,334
37311_1#293_fa,334
38087_1#185_fa,334
36985_1#296_fa,334
36985_1#181_fa,334
46358_2#195_fa,335
46472_2#82_fa,335
46472_2#281_fa,335
46358_2#190_fa,335
46358_2#211_fa,335
46472_2#367_fa,335
46321_2#89_fa,335
46321_2#239_fa,335
46321_2#190_fa,335
46321_1#220_fa,335
36773_2#97_fa,335
46321_1#182_fa,335
46321_1#311_fa,335
46358_2#192_fa,335
46358_2#173_fa,335
46321_1#86_fa,335
46472_2#320_fa,335
46358_2#99_fa,335
46321_2#261_fa,335
36985_1#346_fa,336
36985_2#269_fa,336
46321_2#300_fa,336
36773_2#205_fa,336
46321_2#163_fa,336
46358_2#98_fa,336
36984_2#306_fa,336
36774_2#272_fa,336
36774_2#31_fa,336
46321_2#264_fa,336
46358_2#345_fa,336
46321_2#286_fa,336
46321_2#230_fa,336
46321_2#240_fa,336
36774_2#137_fa,336
46321_1#378_fa,336
46358_2#270_fa,336
36985_1#60_fa,336
46472_2#28_fa,336
5188,337
3431,337
3391,337
48373_1#26_fa,337
46358_2#363_fa,337
4771,337
48373_1#97_fa,337
3530,337
48373_1#209_fa,337
4792,337
48373_1#80_fa,337
4744,337
16611,337
48373_1#333_fa,337
48373_1#39_fa,337
48373_1#117_fa,337
5256,337
5329,337
46358_2#117_fa,337
48373_1#303_fa,338
48373_1#79_fa,338
19493,338
15962,338
17942,338
3561,338
48373_1#153_fa,338
19531,338
4850,338
48373_1#201_fa,338
3948,338
36985_1#96_fa,338
48373_1#28_fa,338
3250,338
16552,338
15925,338
3519,338
48373_1#269_fa,338
48373_1#268_fa,338
36774_1#310_fa,339
37017_2#206_fa,339
36984_2#239_fa,339
36983_2#118_fa,339
37017_2#294_fa,339
36983_1#160_fa,339
36812_1#200_fa,339
37311_1#169_fa,339
36985_1#144_fa,339
36982_2#348_fa,339
48373_1#30_fa,339
37017_2#180_fa,339
36985_1#25_fa,339
36983_2#338_fa,339
38087_1#209_fa,339
36983_2#336_fa,339
37311_1#15_fa,339
36985_2#17_fa,339
36983_1#289_fa,340
36985_2#380_fa,340
36773_2#86_fa,340
36985_1#252_fa,340
38087_1#379_fa,340
36985_1#286_fa,340
36985_2#101_fa,340
37017_2#126_fa,340
36984_2#366_fa,340
38087_1#153_fa,340
36774_2#346_fa,340
36812_2#347_fa,340
36774_1#175_fa,340
36985_1#283_fa,340
36985_1#373_fa,340
36983_2#7_fa,340
36984_2#377_fa,340
37311_1#129_fa,340
36984_2#54_fa,341
36982_2#286_fa,341
38087_1#341_fa,341
36812_1#52_fa,341
36985_1#158_fa,341
37311_1#299_fa,341
36985_2#286_fa,341
36773_2#271_fa,341
36985_2#57_fa,341
46472_2#215_fa,341
36985_1#195_fa,341
36985_2#287_fa,341
36985_2#73_fa,341
36985_1#231_fa,341
36983_1#3_fa,341
36985_1#117_fa,341
36985_2#274_fa,341
36985_1#125_fa,341
36985_2#251_fa,342
36812_1#121_fa,342
36812_1#180_fa,342
36812_1#317_fa,342
36773_2#162_fa,342
36812_1#51_fa,342
36774_2#40_fa,342
36985_1#176_fa,342
36774_2#278_fa,342
37822_1#17_fa,342
36774_1#285_fa,342
36774_1#344_fa,342
36773_2#275_fa,342
37017_2#136_fa,342
36774_2#262_fa,342
37017_2#71_fa,342
36774_2#52_fa,342
36774_1#202_fa,342
36983_1#133_fa,343
36774_1#103_fa,343
36983_1#107_fa,343
36774_1#104_fa,343
36983_2#224_fa,343
36985_2#319_fa,343
36985_2#347_fa,343
36983_1#108_fa,343
36985_1#198_fa,343
36773_2#58_fa,343
36985_1#15_fa,343
36985_1#357_fa,343
36985_2#114_fa,343
19478,343
36982_2#156_fa,343
36982_2#124_fa,343
36773_2#85_fa,343
36985_1#213_fa,343
16661,344
4004,344
4194,344
4425,344
16711,344
4446,344
4440,344
4402,344
16541,344
4347,344
5609,344
4140,344
4110,344
4040,344
4339,344
4044,344
4319,344
16692,344
37017_2#66_fa,345
37017_2#384_fa,345
36983_1#335_fa,345
36983_1#280_fa,345
37017_2#64_fa,345
36984_2#170_fa,345
36812_1#245_fa,345
36985_2#348_fa,345
37017_1#96_fa,345
37017_2#165_fa,345
37017_2#283_fa,345
36983_2#382_fa,345
36985_1#27_fa,345
36984_2#335_fa,345
37017_2#132_fa,345
36812_1#251_fa,345
36983_2#154_fa,345
36774_2#72_fa,346
5210,346
36983_1#41_fa,346
36983_1#164_fa,346
36984_2#127_fa,346
37017_2#19_fa,346
36773_2#304_fa,346
5351,346
15931,346
36984_2#160_fa,346
38087_1#370_fa,346
36983_1#119_fa,346
37017_2#189_fa,346
37311_1#109_fa,346
38087_1#349_fa,346
36983_1#142_fa,346
37017_2#234_fa,346
2362,347
5184,347
4279,347
19475,347
5398,347
5185,347
3291,347
19487,347
4048,347
3937,347
5250,347
3225,347
15924,347
4343,347
3600,347
4292,347
48373_1#112_fa,347
36774_2#298_fa,348
46358_2#87_fa,348
36983_1#122_fa,348
36773_2#77_fa,348
37017_2#179_fa,348
36774_1#272_fa,348
37017_1#382_fa,348
46358_2#197_fa,348
36984_2#164_fa,348
46321_1#279_fa,348
46358_2#150_fa,348
36812_1#63_fa,348
37017_2#169_fa,348
36774_2#157_fa,348
46358_2#38_fa,348
36773_2#328_fa,348
36773_2#298_fa,349
37017_2#241_fa,349
36984_2#179_fa,349
36985_1#132_fa,349
36812_1#189_fa,349
36985_1#20_fa,349
37017_2#344_fa,349
36984_2#252_fa,349
36812_2#350_fa,349
46321_1#326_fa,349
37017_1#245_fa,349
37017_2#227_fa,349
36774_1#206_fa,349
36774_2#124_fa,349
36812_1#65_fa,349
36985_2#305_fa,349
36774_2#60_fa,350
3906,350
16724,350
3345,350
16716,350
16662,350
4655,350
16729,350
4624,350
4625,350
36774_2#191_fa,350
16773,350
36812_2#348_fa,350
4299,350
3658,350
3662,350
5266,351
16570,351
37017_2#214_fa,351
5567,351
36774_1#312_fa,351
36985_1#153_fa,351
5545,351
3578,351
46321_2#226_fa,351
48373_1#56_fa,351
5326,351
3224,351
36983_1#265_fa,351
36984_2#340_fa,351
5413,351
13450,351
37017_2#259_fa,352
37017_2#326_fa,352
36985_1#361_fa,352
36985_1#268_fa,352
37017_1#26_fa,352
36812_1#277_fa,352
36812_1#316_fa,352
36812_1#332_fa,352
36812_1#15_fa,352
36812_1#294_fa,352
36983_1#13_fa,352
36983_1#57_fa,352
37017_2#88_fa,352
36983_1#102_fa,352
37311_1#47_fa,352
36983_2#41_fa,353
36774_2#339_fa,353
36773_2#250_fa,353
36773_2#145_fa,353
37017_1#373_fa,353
36773_2#245_fa,353
36773_2#252_fa,353
36774_2#208_fa,353
36985_1#285_fa,353
36773_2#93_fa,353
36773_2#261_fa,353
36773_2#258_fa,353
36773_2#362_fa,353
36812_1#170_fa,353
36773_2#192_fa,353
36985_1#28_fa,354
37017_2#245_fa,354
36774_2#61_fa,354
36985_2#279_fa,354
36774_1#271_fa,354
36774_2#347_fa,354
46321_1#300_fa,354
36773_2#186_fa,354
36984_2#162_fa,354
36773_2#123_fa,354
36985_1#74_fa,354
37017_2#347_fa,354
36773_2#99_fa,354
36812_2#150_fa,354
36774_2#154_fa,354
48373_1#53_fa,355
48373_1#194_fa,355
17974,355
48373_1#100_fa,355
48373_1#347_fa,355
17967,355
3607,355
3405,355
16618,355
3447,355
48373_1#215_fa,355
4652,355
3419,355
16591,355
48373_1#57_fa,355
36983_1#36_fa,356
3870,356
4182,356
36774_2#384_fa,356
3849,356
4405,356
5574,356
36812_1#130_fa,356
5436,356
3901,356
4448,356
4178,356
15937,356
5435,356
4011,356
5561,357
5225,357
3863,357
3605,357
3632,357
3572,357
3372,357
5366,357
48373_1#239_fa,357
15914,357
16627,357
4193,357
3306,357
4055,357
3231,357
19467,358
19458,358
17840,358
19520,358
48373_1#311_fa,358
4584,358
48373_1#177_fa,358
13451,358
5214,358
48373_1#332_fa,358
19508,358
4558,358
16616,358
5355,358
19513,358
37017_1#180_fa,359
36985_2#338_fa,359
38087_1#160_fa,359
36985_2#147_fa,359
36774_2#38_fa,359
37017_1#156_fa,359
36985_1#29_fa,359
37017_2#102_fa,359
36812_1#4_fa,359
36983_2#248_fa,359
36812_2#209_fa,359
36983_1#238_fa,359
36983_1#312_fa,359
36985_1#210_fa,359
36774_2#360_fa,360
36812_2#252_fa,360
36983_1#135_fa,360
36812_2#92_fa,360
36983_2#358_fa,360
38087_1#150_fa,360
46358_2#315_fa,360
46358_2#94_fa,360
36983_1#259_fa,360
38087_1#122_fa,360
46358_2#199_fa,360
36812_1#150_fa,360
37017_2#167_fa,360
37017_2#284_fa,360
46358_2#193_fa,361
36983_2#22_fa,361
37017_2#27_fa,361
36982_2#152_fa,361
37017_2#91_fa,361
46472_2#345_fa,361
46358_2#84_fa,361
46358_2#82_fa,361
46358_2#160_fa,361
36774_2#163_fa,361
36774_2#326_fa,361
36774_2#194_fa,361
36983_1#337_fa,361
46358_2#277_fa,361
37017_2#357_fa,362
38087_1#346_fa,362
36983_2#158_fa,362
37017_2#365_fa,362
38087_1#86_fa,362
36982_2#192_fa,362
36774_2#3_fa,362
37311_1#291_fa,362
36812_2#352_fa,362
36773_2#71_fa,362
36984_2#30_fa,362
36984_2#145_fa,362
38087_1#317_fa,362
36983_2#163_fa,362
48373_1#38_fa,363
3540,363
48373_1#327_fa,363
5192,363
48373_1#299_fa,363
3826,363
48373_1#296_fa,363
48373_1#290_fa,363
48373_1#197_fa,363
3819,363
48373_1#44_fa,363
5333,363
48373_1#29_fa,363
48373_1#118_fa,363
3254,364
5769,364
48373_1#179_fa,364
48373_1#192_fa,364
48373_1#98_fa,364
4767,364
4649,364
48373_1#54_fa,364
3997,364
48373_1#181_fa,364
48373_1#188_fa,364
4608,364
4569,364
4143,364
5344,365
5619,365
5068,365
48373_1#248_fa,365
48373_1#356_fa,365
5338,365
3323,365
3247,365
5197,365
5199,365
5340,365
3579,365
4799,365
5203,365
19526,366
37017_2#73_fa,366
37017_2#155_fa,366
37311_1#163_fa,366
5283,366
36812_1#367_fa,366
38087_1#187_fa,366
38087_1#84_fa,366
36812_1#377_fa,366
4602,366
36985_2#39_fa,366
5546,366
36985_1#171_fa,366
46358_2#28_fa,366
48373_1#20_fa,367
48373_1#104_fa,367
48373_1#190_fa,367
4823,367
3928,367
17924,367
4820,367
5208,367
3975,367
48373_1#255_fa,367
48373_1#289_fa,367
5349,367
4739,367
48373_1#252_fa,367
3938,368
16528,368
5417,368
5270,368
5804,368
4640,368
5807,368
5764,368
3556,368
3603,368
4135,368
17803,368
4606,368
17909,368
36983_1#344_fa,369
36774_1#25_fa,369
36812_1#194_fa,369
4873,369
36982_2#58_fa,369
36773_2#332_fa,369
36812_2#273_fa,369
36773_2#89_fa,369
36985_1#322_fa,369
46321_1#298_fa,369
36774_2#155_fa,369
36774_1#365_fa,369
36812_1#321_fa,369
36812_1#275_fa,370
37017_1#317_fa,370
36774_2#147_fa,370
36773_2#303_fa,370
36774_2#305_fa,370
48373_1#335_fa,370
36812_1#152_fa,370
36985_2#130_fa,370
36774_1#60_fa,370
5589,370
4338,370
36812_1#340_fa,370
3840,370
37017_2#62_fa,371
36985_1#37_fa,371
38087_1#254_fa,371
37017_2#194_fa,371
37017_2#331_fa,371
5555,371
37017_2#86_fa,371
36985_2#182_fa,371
38087_1#154_fa,371
37017_2#18_fa,371
3570,371
36983_2#271_fa,371
48373_1#235_fa,371
48373_1#128_fa,372
4474,372
16531,372
16637,372
5798,372
4473,372
48373_1#157_fa,372
4090,372
3402,372
3591,372
4577,372
5563,372
5588,372
4313,373
48373_1#241_fa,373
48373_1#250_fa,373
48373_1#307_fa,373
5410,373
48373_1#109_fa,373
3815,373
48373_1#211_fa,373
5263,373
15935,373
4283,373
48373_1#202_fa,373
48373_1#36_fa,373
36774_1#136_fa,374
36985_2#235_fa,374
36812_1#13_fa,374
36985_1#271_fa,374
36985_1#89_fa,374
36774_1#165_fa,374
36774_1#147_fa,374
36774_2#256_fa,374
36983_2#341_fa,374
36774_2#42_fa,374
36985_2#131_fa,374
36985_1#321_fa,374
36773_2#380_fa,375
46358_2#371_fa,375
36812_1#92_fa,375
36812_2#346_fa,375
36774_1#270_fa,375
36985_2#375_fa,375
36774_1#73_fa,375
36812_1#185_fa,375
36985_1#208_fa,375
36985_1#345_fa,375
36985_1#109_fa,375
36812_1#306_fa,375
36774_2#222_fa,376
36773_2#14_fa,376
36773_2#182_fa,376
36812_2#279_fa,376
36774_2#316_fa,376
36985_1#52_fa,376
37017_1#383_fa,376
36774_2#377_fa,376
36773_2#57_fa,376
36985_1#267_fa,376
36774_2#77_fa,376
36774_2#331_fa,376
37017_2#273_fa,377
36984_2#31_fa,377
36812_2#342_fa,377
36773_2#82_fa,377
37017_2#187_fa,377
37017_2#183_fa,377
36774_2#160_fa,377
36773_2#124_fa,377
37017_2#109_fa,377
36985_2#118_fa,377
36983_1#229_fa,377
37017_2#67_fa,377
36812_2#213_fa,378
48373_1#195_fa,378
46358_2#302_fa,378
46321_1#180_fa,378
5143,378
46358_2#145_fa,378
46358_2#359_fa,378
4604,378
37017_1#88_fa,378
46321_2#130_fa,378
48373_1#129_fa,378
46321_2#198_fa,378
5162,379
46321_1#56_fa,379
36773_2#7_fa,379
4822,379
19333,379
19332,379
36774_2#26_fa,379
36774_2#66_fa,379
38087_1#276_fa,379
36984_2#229_fa,379
46358_2#95_fa,379
36812_2#182_fa,379
48373_1#3_fa,380
3820,380
3343,380
17928,380
3545,380
3571,380
48373_1#183_fa,380
48373_1#62_fa,380
3537,380
5088,380
4321,380
3384,380
36773_2#335_fa,381
46358_2#188_fa,381
36773_2#48_fa,381
36774_2#302_fa,381
36983_2#239_fa,381
36984_2#379_fa,381
36812_2#191_fa,381
36812_1#270_fa,381
15944,381
36984_2#243_fa,381
36773_2#290_fa,381
36774_2#269_fa,381
36984_2#115_fa,382
36812_1#10_fa,382
37017_1#314_fa,382
36983_1#379_fa,382
37017_2#254_fa,382
36983_1#343_fa,382
36982_2#116_fa,382
36984_2#89_fa,382
36983_2#294_fa,382
36983_2#368_fa,382
36982_2#114_fa,382
36983_1#304_fa,383
36985_2#212_fa,383
37311_1#261_fa,383
38087_1#285_fa,383
36984_2#149_fa,383
36984_2#244_fa,383
36983_1#291_fa,383
36984_2#300_fa,383
36774_1#269_fa,383
36774_1#289_fa,383
36984_2#88_fa,383
36984_2#225_fa,384
36984_2#150_fa,384
36983_1#73_fa,384
36812_1#237_fa,384
36774_1#215_fa,384
36985_2#285_fa,384
36774_2#311_fa,384
36985_2#127_fa,384
36812_1#314_fa,384
36985_2#162_fa,384
36774_2#90_fa,384
46358_2#383_fa,385
36773_2#378_fa,385
36985_1#141_fa,385
46321_2#168_fa,385
36985_1#316_fa,385
36773_2#202_fa,385
46321_2#108_fa,385
46358_2#232_fa,385
46472_2#180_fa,385
46358_2#320_fa,385
36985_2#149_fa,385
36774_2#268_fa,386
36985_1#333_fa,386
37017_2#49_fa,386
36774_2#259_fa,386
36774_1#148_fa,386
36774_1#99_fa,386
46358_2#146_fa,386
36983_1#159_fa,386
36773_2#190_fa,386
36985_2#371_fa,386
36773_2#341_fa,386
37822_1#49_fa,387
5204,387
4743,387
37017_2#274_fa,387
5544,387
5345,387
36984_2#346_fa,387
36774_2#116_fa,387
36774_1#156_fa,387
37017_2#338_fa,387
36985_2#10_fa,387
5234,388
37017_2#262_fa,388
36983_1#242_fa,388
36774_2#361_fa,388
3319,388
3377,388
38087_1#382_fa,388
36983_1#266_fa,388
3220,388
5381,388
36774_2#329_fa,388
3878,389
3981,389
17960,389
48373_1#13_fa,389
4268,389
4748,389
3999,389
3361,389
3245,389
48373_1#297_fa,389
48373_1#175_fa,389
4097,390
4878,390
3615,390
15926,390
5447,390
3880,390
3216,390
4565,390
48373_1#6_fa,390
4856,390
4256,390
36984_2#59_fa,391
36773_2#92_fa,391
36773_2#340_fa,391
36984_2#200_fa,391
36985_2#169_fa,391
36774_2#348_fa,391
36812_2#372_fa,391
36983_1#382_fa,391
36983_1#91_fa,391
36774_2#51_fa,391
36984_2#167_fa,392
36983_1#20_fa,392
36984_2#7_fa,392
36812_1#139_fa,392
36984_2#334_fa,392
36773_2#165_fa,392
37017_1#352_fa,392
36985_2#5_fa,392
36984_2#352_fa,392
36984_2#345_fa,392
4819,393
36984_2#250_fa,393
36984_2#95_fa,393
37017_1#313_fa,393
36983_2#293_fa,393
36774_1#6_fa,393
36773_2#300_fa,393
36773_2#349_fa,393
37017_2#144_fa,393
36773_2#264_fa,393
46358_2#88_fa,394
46358_2#90_fa,394
36812_1#308_fa,394
46358_2#110_fa,394
46321_2#341_fa,394
4778,394
46321_1#184_fa,394
46321_2#106_fa,394
46358_2#139_fa,394
46358_2#57_fa,394
3848,395
5575,395
3601,395
5434,395
4460,395
4134,395
4051,395
4416,395
4179,395
3882,395
19323,396
4157,396
3859,396
3939,396
3976,396
3329,396
4390,396
4747,396
3339,396
4414,396
37017_1#146_fa,397
36774_2#336_fa,397
36983_2#77_fa,397
36985_1#224_fa,397
36985_2#81_fa,397
36983_2#60_fa,397
36812_1#348_fa,397
36983_1#182_fa,397
38087_1#52_fa,397
36812_2#52_fa,398
36984_2#357_fa,398
5279,398
36774_1#177_fa,398
37017_1#126_fa,398
36774_2#153_fa,398
5426,398
37017_2#125_fa,398
37017_2#373_fa,398
38087_1#20_fa,399
36774_1#376_fa,399
36985_1#273_fa,399
37017_2#36_fa,399
36985_2#44_fa,399
5212,399
36984_2#350_fa,399
36983_1#69_fa,399
5353,399
3629,400
36812_1#120_fa,400
48373_1#240_fa,400
36982_2#256_fa,400
37017_2#348_fa,400
36983_1#75_fa,400
36985_2#166_fa,400
36774_2#245_fa,400
37017_2#312_fa,400
36774_2#120_fa,401
36774_2#265_fa,401
36812_2#186_fa,401
36774_2#199_fa,401
36773_2#355_fa,401
36773_2#171_fa,401
16631,401
36985_2#228_fa,401
36773_2#110_fa,401
19507,402
4756,402
46321_2#228_fa,402
46321_2#290_fa,402
3593,402
46321_2#267_fa,402
16610,402
46321_2#353_fa,402
15940,402
36983_1#32_fa,403
36812_1#79_fa,403
36985_2#159_fa,403
46321_2#296_fa,403
36982_2#210_fa,403
36982_2#212_fa,403
36983_1#306_fa,403
46321_2#134_fa,403
36773_2#41_fa,404
38087_1#159_fa,404
36774_2#242_fa,404
46321_2#382_fa,404
36812_1#337_fa,404
37311_1#135_fa,404
36774_2#146_fa,404
36774_1#75_fa,404
4065,405
3902,405
4198,405
3905,405
4192,405
3964,405
4123,405
4141,405
4885,406
37017_2#141_fa,406
19503,406
36983_2#181_fa,406
46358_2#182_fa,406
36982_2#308_fa,406
37017_2#375_fa,406
36812_1#46_fa,406
46358_2#312_fa,407
46358_2#49_fa,407
46321_2#188_fa,407
46472_2#184_fa,407
36984_2#141_fa,407
17850,407
36773_2#164_fa,407
46321_1#58_fa,407
48373_1#150_fa,408
17972,408
3249,408
17910,408
5439,408
